,lambda_x,lambda_y,sigma_xx [MPa],sigma_yy [MPa]
382,1.0,1.0704208221843834,0.005270412713857132,0.013726772138928723
383,1.0,1.0726100705424473,0.0060812454390659215,0.01464801828370067
384,1.0,1.0749209438092924,0.0060812454390659215,0.020139662949212326
385,1.0,1.0771101921673558,0.0060812454390659215,0.01748992318033428
386,1.0,1.0792994405254197,0.0060812454390659215,0.017525471804684556
387,1.0,1.0814886888834834,0.01005432579258899,0.0220638461800694
388,1.0,1.0833130625152032,0.0092434930673802,0.02570940318234932
389,1.0,1.0853806859644854,0.01086515851779778,0.029464077244102112
390,1.0,1.0876915592313305,0.01086515851779778,0.03043253925403673
391,1.0,1.0898808075893944,0.012486823968215358,0.03412400563357584
392,1.0,1.0920700559474583,0.012486823968215358,0.037920993698899993
393,1.0,1.094380929214303,0.01329765669342415,0.04438034078835586
394,1.0,1.0965701775723669,0.014919322143841727,0.05095229903284043
395,1.0,1.098881050839212,0.018081569772156008,0.053804817877713094
396,1.0,1.1010702991972758,0.017270737046947218,0.05950492332242751
397,1.0,1.103381172464121,0.01573015486905052,0.06707205062026882
398,1.0,1.1052055460958405,0.01654098759425931,0.07270483649060822
399,1.0,1.107273169545123,0.018892402497364798,0.07662120109018214
400,1.0,1.1095840428119679,0.018892402497364798,0.0879610299572815
401,1.0,1.111894916078813,0.020514067947782374,0.08999599120897711
402,1.0,1.114205789345658,0.021324900672991167,0.09862609326958402
403,1.0,1.1163950377037217,0.025379064299035112,0.1072795298118157
404,1.0,1.1187059109705668,0.026189897024243902,0.116910310456163
405,1.0,1.121016784237412,0.026189897024243902,0.12181921087766029
406,1.0,1.123327657504257,0.03097381010297576,0.1362884833861023
407,1.0,1.1255169058623207,0.03097381010297576,0.14405191808730008
408,1.0,1.1274629044028217,0.03178464282818455,0.15669377862006073
409,1.0,1.1296521527608856,0.034217141003810916,0.1617013948368692
410,1.0,1.1319630260277307,0.035838806454228496,0.17635963208409391
411,1.0,1.1342738992945756,0.03819022135733399,0.1909819155944402
412,1.0,1.1365847725614207,0.041433552258169144,0.2009300917768254
413,1.0,1.139017270737047,0.04467688315900431,0.2147335415895307
414,1.0,1.141328144003892,0.047920214059839455,0.22961518826824906
415,1.0,1.1436390172707371,0.0454877158842131,0.2463647379198432
416,1.0,1.1459498905375822,0.04629854860942189,0.2604127946770807
417,1.0,1.1483823887132085,0.05108246168815374,0.27444895125380203
418,1.0,1.1503283872537096,0.052704127138571324,0.29138970389089724
419,1.0,1.1525176356117734,0.057569123489824056,0.30259706096127253
420,1.0,1.1548285088786185,0.057569123489824056,0.32262883231640976
421,1.0,1.1572610070542448,0.0631638692937647,0.33882335754873216
422,1.0,1.1596935052298711,0.0639747020189735,0.3620360522197341
423,1.0,1.1620043784967162,0.06721803291980866,0.3783360079875227
424,1.0,1.1644368766723425,0.0728127787237493,0.40065394074528426
425,1.0,1.1667477499391876,0.0736236114489581,0.4210745897440619
426,1.0,1.169180248114814,0.07767777507500204,0.4475577983665418
427,1.0,1.1716127462904404,0.07848860780021083,0.47209876586721966
428,1.0,1.1735587448309415,0.08570501905456905,0.4965319329241414
429,1.0,1.1757479931890051,0.08894834995540421,0.518214183358265
430,1.0,1.1781804913646314,0.09292143030892729,0.5480319947341853
431,1.0,1.180612989540258,0.09535392848455364,0.576002290425212
